Entity,Code,Year,CO₂ emissions per capita (per year) (tonnes per year)
Slovenia,SVN,2013,6.8629
Slovenia,SVN,2014,6.2023
Solomon Islands,SLB,1952,0.0367
Solomon Islands,SLB,1953,0.0367
Solomon Islands,SLB,1954,0.0367
Solomon Islands,SLB,1955,0.1101
Solomon Islands,SLB,1956,0.0734
Solomon Islands,SLB,1957,0.0734
Solomon Islands,SLB,1958,0.1101
Solomon Islands,SLB,1959,0.1101
Solomon Islands,SLB,1960,0.1101
Solomon Islands,SLB,1961,0.1101
Solomon Islands,SLB,1962,0.1101
Solomon Islands,SLB,1963,0.1101
Solomon Islands,SLB,1964,0.1468
Solomon Islands,SLB,1965,0.1835
Solomon Islands,SLB,1966,0.1835
Solomon Islands,SLB,1967,0.2202
Solomon Islands,SLB,1968,0.2569
Solomon Islands,SLB,1969,0.2202
Solomon Islands,SLB,1970,0.2569
Solomon Islands,SLB,1971,0.2936
Solomon Islands,SLB,1972,0.3303
Solomon Islands,SLB,1973,0.367
Solomon Islands,SLB,1974,0.3303
Solomon Islands,SLB,1975,0.2936
Solomon Islands,SLB,1976,0.2936
Solomon Islands,SLB,1977,0.4037
Solomon Islands,SLB,1978,0.2936
Solomon Islands,SLB,1979,0.5138
Solomon Islands,SLB,1980,0.4404
Solomon Islands,SLB,1981,0.5872
Solomon Islands,SLB,1982,0.5138
Solomon Islands,SLB,1983,0.5505
Solomon Islands,SLB,1984,0.5505
Solomon Islands,SLB,1985,0.5505
Solomon Islands,SLB,1986,0.5505
Solomon Islands,SLB,1987,0.5872
Solomon Islands,SLB,1988,0.5505
Solomon Islands,SLB,1989,0.5505
Solomon Islands,SLB,1990,0.4771
Solomon Islands,SLB,1991,0.4771
Solomon Islands,SLB,1992,0.4404
Solomon Islands,SLB,1993,0.4037
Solomon Islands,SLB,1994,0.4037
Solomon Islands,SLB,1995,0.4037
Solomon Islands,SLB,1996,0.4037
Solomon Islands,SLB,1997,0.367
Solomon Islands,SLB,1998,0.367
Solomon Islands,SLB,1999,0.367
Solomon Islands,SLB,2000,0.367
Solomon Islands,SLB,2001,0.367
Solomon Islands,SLB,2002,0.367
Solomon Islands,SLB,2003,0.367
Solomon Islands,SLB,2004,0.367
Solomon Islands,SLB,2005,0.3303
Solomon Islands,SLB,2006,0.3303
Solomon Islands,SLB,2007,0.367
Solomon Islands,SLB,2008,0.367
Solomon Islands,SLB,2009,0.367
Solomon Islands,SLB,2010,0.367
Solomon Islands,SLB,2011,0.367
Solomon Islands,SLB,2012,0.367
Solomon Islands,SLB,2013,0.367
Solomon Islands,SLB,2014,0.367
Somalia,SOM,1950,0.0367
Somalia,SOM,1951,0.0367
Somalia,SOM,1952,0.0367
Somalia,SOM,1953,0.0367
Somalia,SOM,1954,0.0367
Somalia,SOM,1955,0.0367
Somalia,SOM,1956,0.0367
Somalia,SOM,1957,0.0367
Somalia,SOM,1958,0.0367
Somalia,SOM,1959,0.0367
Somalia,SOM,1960,0.0367
Somalia,SOM,1961,0.0367
Somalia,SOM,1962,0.0367
Somalia,SOM,1963,0.0367
Somalia,SOM,1964,0.0367
Somalia,SOM,1965,0.0367
Somalia,SOM,1966,0.0367
Somalia,SOM,1967,0.0734
Somalia,SOM,1968,0.0367
Somalia,SOM,1969,0.0367
Somalia,SOM,1970,0.0734
Somalia,SOM,1971,0.0367
Somalia,SOM,1972,0.0734
Somalia,SOM,1973,0.0734
Somalia,SOM,1974,0.0734
Somalia,SOM,1975,0.1101
Somalia,SOM,1976,0.1101
Somalia,SOM,1977,0.1468
Somalia,SOM,1978,0.1101
Somalia,SOM,1979,0.0734
Somalia,SOM,1980,0.1101
Somalia,SOM,1981,0.0367
Somalia,SOM,1982,0.1101
Somalia,SOM,1983,0.1468
Somalia,SOM,1984,0.1101
Somalia,SOM,1985,0.1468
Somalia,SOM,1986,0.1468
Somalia,SOM,1987,0.1468
Somalia,SOM,1988,0.1468
Somalia,SOM,1989,0.1468
Somalia,SOM,1990,0.1101
Somalia,SOM,1991,0.1101
Somalia,SOM,1992,0.1101
Somalia,SOM,1993,0.1101
Somalia,SOM,1994,0.1101
Somalia,SOM,1995,0.0734
Somalia,SOM,1996,0.0734
Somalia,SOM,1997,0.0734
Somalia,SOM,1998,0.0734
Somalia,SOM,1999,0.0734
Somalia,SOM,2000,0.0734
Somalia,SOM,2001,0.0734
Somalia,SOM,2002,0.0734
Somalia,SOM,2003,0.0734
Somalia,SOM,2004,0.0734
Somalia,SOM,2005,0.0734
Somalia,SOM,2006,0.0734
Somalia,SOM,2007,0.0734
Somalia,SOM,2008,0.0734
Somalia,SOM,2009,0.0734
Somalia,SOM,2010,0.0734
Somalia,SOM,2011,0.0734
Somalia,SOM,2012,0.0734
Somalia,SOM,2013,0.0734
Somalia,SOM,2014,0.0734
South Africa,ZAF,1950,4.4774
South Africa,ZAF,1951,4.6609
South Africa,ZAF,1952,4.9545
South Africa,ZAF,1953,4.8444
South Africa,ZAF,1954,4.9178
South Africa,ZAF,1955,5.3949
South Africa,ZAF,1956,5.5417
South Africa,ZAF,1957,5.5784
South Africa,ZAF,1958,5.8353
South Africa,ZAF,1959,5.5784
South Africa,ZAF,1960,5.6518
South Africa,ZAF,1961,5.7252
South Africa,ZAF,1962,5.7619
South Africa,ZAF,1963,5.8353
South Africa,ZAF,1964,6.2023
South Africa,ZAF,1965,6.4959
South Africa,ZAF,1966,6.3124
South Africa,ZAF,1967,6.4225
South Africa,ZAF,1968,6.4592
South Africa,ZAF,1969,6.5326
South Africa,ZAF,1970,6.6427
South Africa,ZAF,1971,7.3033
South Africa,ZAF,1972,7.2299
South Africa,ZAF,1973,7.1198
South Africa,ZAF,1974,7.0464
South Africa,ZAF,1975,7.2299
South Africa,ZAF,1976,7.34
South Africa,ZAF,1977,7.4134
South Africa,ZAF,1978,7.3033
South Africa,ZAF,1979,7.707
South Africa,ZAF,1980,7.8538
South Africa,ZAF,1981,8.6245
South Africa,ZAF,1982,9.175
South Africa,ZAF,1983,9.3218
South Africa,ZAF,1984,9.8356
South Africa,ZAF,1985,9.8356
South Africa,ZAF,1986,9.7989
South Africa,ZAF,1987,9.542
South Africa,ZAF,1988,9.7622
South Africa,ZAF,1989,9.5053
South Africa,ZAF,1990,8.5144
South Africa,ZAF,1991,8.6612
South Africa,ZAF,1992,7.8171
South Africa,ZAF,1993,8.1107
South Africa,ZAF,1994,8.3676
South Africa,ZAF,1995,8.7713
South Africa,ZAF,1996,8.6612
South Africa,ZAF,1997,9.0282
South Africa,ZAF,1998,8.6979
South Africa,ZAF,1999,8.5144
South Africa,ZAF,2000,8.4777
South Africa,ZAF,2001,8.2208
South Africa,ZAF,2002,7.7437
South Africa,ZAF,2003,8.6979
South Africa,ZAF,2004,9.542
South Africa,ZAF,2005,8.7346
South Africa,ZAF,2006,9.2851
South Africa,ZAF,2007,9.4319
South Africa,ZAF,2008,9.8723
South Africa,ZAF,2009,9.8723
South Africa,ZAF,2010,9.175
South Africa,ZAF,2011,9.0282
South Africa,ZAF,2012,8.8814
South Africa,ZAF,2013,8.7346
South Africa,ZAF,2014,9.0649
South Korea,KOR,1950,0.1101
South Korea,KOR,1951,0.1468
South Korea,KOR,1952,0.1835
South Korea,KOR,1953,0.2202
South Korea,KOR,1954,0.2569
South Korea,KOR,1955,0.2936
South Korea,KOR,1956,0.3303
South Korea,KOR,1957,0.367
South Korea,KOR,1958,0.367
South Korea,KOR,1959,0.4771
South Korea,KOR,1960,0.5138
South Korea,KOR,1961,0.5505
South Korea,KOR,1962,0.6606
South Korea,KOR,1963,0.7707
South Korea,KOR,1964,0.8074
South Korea,KOR,1965,0.8808
South Korea,KOR,1966,1.0276
South Korea,KOR,1967,1.1744
South Korea,KOR,1968,1.2478
South Korea,KOR,1969,1.3946
South Korea,KOR,1970,1.7249
South Korea,KOR,1971,1.835
South Korea,KOR,1972,1.835
South Korea,KOR,1973,2.202
South Korea,KOR,1974,2.2387
South Korea,KOR,1975,2.3488
South Korea,KOR,1976,2.6424
South Korea,KOR,1977,2.936
South Korea,KOR,1978,3.1195
South Korea,KOR,1979,3.5966
South Korea,KOR,1980,3.5966
South Korea,KOR,1981,3.67
South Korea,KOR,1982,3.67
South Korea,KOR,1983,3.8535
South Korea,KOR,1984,4.1104
South Korea,KOR,1985,4.404
South Korea,KOR,1986,4.4407
South Korea,KOR,1987,4.6242
South Korea,KOR,1988,5.2848
South Korea,KOR,1989,5.5417
South Korea,KOR,1990,5.7619
South Korea,KOR,1991,6.0188
South Korea,KOR,1992,6.4959
South Korea,KOR,1993,7.3033
South Korea,KOR,1994,7.7437
South Korea,KOR,1995,8.4043
South Korea,KOR,1996,8.9915
South Korea,KOR,1997,9.5053
South Korea,KOR,1998,8.0373
South Korea,KOR,1999,8.7346
South Korea,KOR,2000,9.7255
South Korea,KOR,2001,9.7622
South Korea,KOR,2002,10.0558
South Korea,KOR,2003,10.0191
South Korea,KOR,2004,10.3127
South Korea,KOR,2005,9.8356
South Korea,KOR,2006,9.9824
South Korea,KOR,2007,10.4228
South Korea,KOR,2008,10.6063
South Korea,KOR,2009,10.4228
South Korea,KOR,2010,11.5605
South Korea,KOR,2011,11.9642
South Korea,KOR,2012,11.7807
South Korea,KOR,2013,11.8908
South Korea,KOR,2014,11.744
South Sudan,SSD,2012,0.1101
South Sudan,SSD,2013,0.1101
South Sudan,SSD,2014,0.1101
Spain,ESP,1950,1.1744
Spain,ESP,1951,1.1744
Spain,ESP,1952,1.3212
Spain,ESP,1953,1.3579
Spain,ESP,1954,1.3946
Spain,ESP,1955,1.3946
Spain,ESP,1956,1.4313
Spain,ESP,1957,1.6882
Spain,ESP,1958,1.8717
Spain,ESP,1959,1.7249
Spain,ESP,1960,1.6148
Spain,ESP,1961,1.7616
Spain,ESP,1962,1.9451
Spain,ESP,1963,1.8717
Spain,ESP,1964,2.0185
Spain,ESP,1965,2.202
Spain,ESP,1966,2.3855
Spain,ESP,1967,2.6424
Spain,ESP,1968,2.936
Spain,ESP,1969,2.8993
Spain,ESP,1970,3.4498
Spain,ESP,1971,3.7801
Spain,ESP,1972,4.1838
Spain,ESP,1973,4.4407
Spain,ESP,1974,4.9178
Spain,ESP,1975,5.1013
Spain,ESP,1976,5.505
Spain,ESP,1977,5.3582
Spain,ESP,1978,5.4316
Spain,ESP,1979,5.4683
Spain,ESP,1980,5.7252
Spain,ESP,1981,5.505
Spain,ESP,1982,5.5417
Spain,ESP,1983,5.3582
Spain,ESP,1984,5.2114
Spain,ESP,1985,5.2481
Spain,ESP,1986,4.9545
Spain,ESP,1987,4.9545
Spain,ESP,1988,5.138
Spain,ESP,1989,5.8353
Spain,ESP,1990,5.6151
Spain,ESP,1991,5.7986
Spain,ESP,1992,5.9821
Spain,ESP,1993,5.6151
Spain,ESP,1994,5.9454
Spain,ESP,1995,6.1289
Spain,ESP,1996,5.9087
Spain,ESP,1997,6.3858
Spain,ESP,1998,6.606
Spain,ESP,1999,7.0831
Spain,ESP,2000,7.3033
Spain,ESP,2001,7.3033
Spain,ESP,2002,7.5969
Spain,ESP,2003,7.6336
Spain,ESP,2004,7.9639
Spain,ESP,2005,8.1474
Spain,ESP,2006,7.9639
Spain,ESP,2007,8.0373
Spain,ESP,2008,7.2666
Spain,ESP,2009,6.239
Spain,ESP,2010,5.8353
Spain,ESP,2011,5.7986
Spain,ESP,2012,5.6885
Spain,ESP,2013,5.1013
Spain,ESP,2014,5.0646
Sri Lanka,LKA,1950,0.1835
Sri Lanka,LKA,1951,0.1835
Sri Lanka,LKA,1952,0.2202
Sri Lanka,LKA,1953,0.2569
Sri Lanka,LKA,1954,0.2202
Sri Lanka,LKA,1955,0.1835
Sri Lanka,LKA,1956,0.1468
Sri Lanka,LKA,1957,0.2569
Sri Lanka,LKA,1958,0.2202
Sri Lanka,LKA,1959,0.2202
Sri Lanka,LKA,1960,0.2202
Sri Lanka,LKA,1961,0.2202
Sri Lanka,LKA,1962,0.2569
Sri Lanka,LKA,1963,0.2202
Sri Lanka,LKA,1964,0.2202
Sri Lanka,LKA,1965,0.2202
Sri Lanka,LKA,1966,0.2202
Sri Lanka,LKA,1967,0.2569
Sri Lanka,LKA,1968,0.2569
Sri Lanka,LKA,1969,0.367
Sri Lanka,LKA,1970,0.2936
Sri Lanka,LKA,1971,0.2569
Sri Lanka,LKA,1972,0.2569
Sri Lanka,LKA,1973,0.2936
Sri Lanka,LKA,1974,0.2202
Sri Lanka,LKA,1975,0.2202
Sri Lanka,LKA,1976,0.1835
Sri Lanka,LKA,1977,0.2202
Sri Lanka,LKA,1978,0.2202
Sri Lanka,LKA,1979,0.2569
Sri Lanka,LKA,1980,0.2202
Sri Lanka,LKA,1981,0.2569
Sri Lanka,LKA,1982,0.2936
Sri Lanka,LKA,1983,0.2936
Sri Lanka,LKA,1984,0.2569
Sri Lanka,LKA,1985,0.2569
Sri Lanka,LKA,1986,0.2202
Sri Lanka,LKA,1987,0.2569
Sri Lanka,LKA,1988,0.2202
Sri Lanka,LKA,1989,0.2202
Sri Lanka,LKA,1990,0.2202
Sri Lanka,LKA,1991,0.2202
Sri Lanka,LKA,1992,0.2936
Sri Lanka,LKA,1993,0.2936
Sri Lanka,LKA,1994,0.2936
Sri Lanka,LKA,1995,0.3303
Sri Lanka,LKA,1996,0.367
Sri Lanka,LKA,1997,0.4037
Sri Lanka,LKA,1998,0.4404
Sri Lanka,LKA,1999,0.4771
Sri Lanka,LKA,2000,0.5505
Sri Lanka,LKA,2001,0.5505
Sri Lanka,LKA,2002,0.5872
Sri Lanka,LKA,2003,0.5872
Sri Lanka,LKA,2004,0.6239
Sri Lanka,LKA,2005,0.6239
Sri Lanka,LKA,2006,0.5872
Sri Lanka,LKA,2007,0.6239
Sri Lanka,LKA,2008,0.5872
Sri Lanka,LKA,2009,0.6606
Sri Lanka,LKA,2010,0.6606
Sri Lanka,LKA,2011,0.734
Sri Lanka,LKA,2012,0.7707
Sri Lanka,LKA,2013,0.7707
Sri Lanka,LKA,2014,0.8808
Sudan,SDN,1950,0.0734
Sudan,SDN,1951,0.0734
Sudan,SDN,1952,0.0734
Sudan,SDN,1953,0.0734
Sudan,SDN,1954,0.0734
Sudan,SDN,1955,0.0734
Sudan,SDN,1956,0.0734
Sudan,SDN,1957,0.1101
Sudan,SDN,1958,0.1101
Sudan,SDN,1959,0.1101
Sudan,SDN,1960,0.1101
Sudan,SDN,1961,0.1101
Sudan,SDN,1962,0.1101
Sudan,SDN,1963,0.1468
Sudan,SDN,1964,0.1468
Sudan,SDN,1965,0.1835
Sudan,SDN,1966,0.1835
Sudan,SDN,1967,0.2202
Sudan,SDN,1968,0.2202
Sudan,SDN,1969,0.2936
Sudan,SDN,1970,0.3303
Sudan,SDN,1971,0.3303
Sudan,SDN,1972,0.3303
Sudan,SDN,1973,0.3303
Sudan,SDN,1974,0.3303
Sudan,SDN,1975,0.2569
Sudan,SDN,1976,0.2202
Sudan,SDN,1977,0.2202
Sudan,SDN,1978,0.1835
Sudan,SDN,1979,0.1835
Sudan,SDN,1980,0.1835
Sudan,SDN,1981,0.1835
Sudan,SDN,1982,0.1835
Sudan,SDN,1983,0.1835
Sudan,SDN,1984,0.1468
Sudan,SDN,1985,0.1835
Sudan,SDN,1986,0.1835
Sudan,SDN,1987,0.1468
Sudan,SDN,1988,0.1835
Sudan,SDN,1989,0.1468
Sudan,SDN,1990,0.1835
Sudan,SDN,1991,0.1835
Sudan,SDN,1992,0.1468
Sudan,SDN,1993,0.1101
Sudan,SDN,1994,0.1468
Sudan,SDN,1995,0.1468
Sudan,SDN,1996,0.1468
Sudan,SDN,1997,0.1835
Sudan,SDN,1998,0.1468
Sudan,SDN,1999,0.1468
Sudan,SDN,2000,0.1468
Sudan,SDN,2001,0.1835
Sudan,SDN,2002,0.2202
Sudan,SDN,2003,0.2569
Sudan,SDN,2004,0.2936
Sudan,SDN,2005,0.2936
Sudan,SDN,2006,0.2936
Sudan,SDN,2007,0.3303
Sudan,SDN,2008,0.3303
Sudan,SDN,2009,0.367
Sudan,SDN,2010,0.367
Sudan,SDN,2011,0.3303
Suriname,SUR,1950,0.9909
Suriname,SUR,1951,1.0643
Suriname,SUR,1952,1.1744
Suriname,SUR,1953,1.3212
Suriname,SUR,1954,1.3946
Suriname,SUR,1955,1.2478
Suriname,SUR,1956,1.3212
Suriname,SUR,1957,1.4313
Suriname,SUR,1958,1.1744
Suriname,SUR,1959,1.2845
Suriname,SUR,1960,1.5047
Suriname,SUR,1961,1.4313
Suriname,SUR,1962,1.6148
Suriname,SUR,1963,1.6882
Suriname,SUR,1964,1.8717
Suriname,SUR,1965,2.3855
Suriname,SUR,1966,3.2296
Suriname,SUR,1967,3.8168
Suriname,SUR,1968,4.037
Suriname,SUR,1969,4.1471
Suriname,SUR,1970,4.3306
Suriname,SUR,1971,4.5875
Suriname,SUR,1972,4.6976
Suriname,SUR,1973,5.6885
Suriname,SUR,1974,4.3673
Suriname,SUR,1975,5.5417
Suriname,SUR,1976,5.505
Suriname,SUR,1977,5.2481
Suriname,SUR,1978,6.5693
Suriname,SUR,1979,6.3124
Suriname,SUR,1980,6.4959
Suriname,SUR,1981,5.5417
Suriname,SUR,1982,5.1013
Suriname,SUR,1983,3.7067
Suriname,SUR,1984,4.1838
Suriname,SUR,1985,4.2572
Suriname,SUR,1986,4.6242
Suriname,SUR,1987,4.5508
Suriname,SUR,1988,4.771
Suriname,SUR,1989,4.6242
Suriname,SUR,1990,4.3673
Suriname,SUR,1991,4.9912
Suriname,SUR,1992,4.9545
Suriname,SUR,1993,4.8077
Suriname,SUR,1994,4.771
Suriname,SUR,1995,4.7343
Suriname,SUR,1996,4.7343
Suriname,SUR,1997,4.6976
Suriname,SUR,1998,4.6609
Suriname,SUR,1999,4.6242
Suriname,SUR,2000,4.6976
Suriname,SUR,2001,4.9912
Suriname,SUR,2002,3.2663
Suriname,SUR,2003,3.1562
Suriname,SUR,2004,3.1562
Suriname,SUR,2005,3.1929
Suriname,SUR,2006,3.4498
Suriname,SUR,2007,3.4498
Suriname,SUR,2008,3.7801
Suriname,SUR,2009,3.9269
Suriname,SUR,2010,4.6242
Suriname,SUR,2011,3.7801
Suriname,SUR,2012,4.2939
Suriname,SUR,2013,3.5966
Suriname,SUR,2014,3.7067
Swaziland,SWZ,1950,0
Swaziland,SWZ,1951,0
Swaziland,SWZ,1952,0
Swaziland,SWZ,1953,0
Swaziland,SWZ,1954,0
Swaziland,SWZ,1955,0
Swaziland,SWZ,1956,0
Swaziland,SWZ,1957,0
Swaziland,SWZ,1958,0
Swaziland,SWZ,1959,0
Swaziland,SWZ,1960,0.0734
Swaziland,SWZ,1964,0.0367
Swaziland,SWZ,1965,0.2202
Swaziland,SWZ,1966,0.5138
Swaziland,SWZ,1967,0.5505
Swaziland,SWZ,1968,0.6606
Swaziland,SWZ,1969,0.6973
Swaziland,SWZ,1970,0.8074
Swaziland,SWZ,1971,0.8808
Swaziland,SWZ,1972,0.8074
Swaziland,SWZ,1973,0.7707
Swaziland,SWZ,1974,0.6239
Swaziland,SWZ,1975,0.6606
Swaziland,SWZ,1976,0.6239
Swaziland,SWZ,1977,0.6239
Swaziland,SWZ,1978,0.7707
Swaziland,SWZ,1979,0.7707
Swaziland,SWZ,1980,0.7707
Swaziland,SWZ,1981,0.6973
Swaziland,SWZ,1982,0.6973
Swaziland,SWZ,1983,0.4037
Swaziland,SWZ,1984,0.4771
Swaziland,SWZ,1985,0.6239
Swaziland,SWZ,1986,0.6239
Swaziland,SWZ,1987,0.5872
Swaziland,SWZ,1988,0.5505
Swaziland,SWZ,1989,0.5138
Swaziland,SWZ,1990,0.4771
Swaziland,SWZ,1991,0.367
Swaziland,SWZ,1992,0.2936
Swaziland,SWZ,1993,0.1468
Swaziland,SWZ,1994,0.5138
Swaziland,SWZ,1995,0.4771
Swaziland,SWZ,1996,0.3303
Swaziland,SWZ,1997,1.2111
Swaziland,SWZ,1998,1.1744
Swaziland,SWZ,1999,1.1744
Swaziland,SWZ,2000,1.101
Swaziland,SWZ,2001,1.0643
Swaziland,SWZ,2002,1.0276
Swaziland,SWZ,2003,0.9542
Swaziland,SWZ,2004,0.9542
Swaziland,SWZ,2005,0.9175
Swaziland,SWZ,2006,0.9175
Swaziland,SWZ,2007,0.9542
Swaziland,SWZ,2008,0.9542
Swaziland,SWZ,2009,0.8808
Swaziland,SWZ,2010,0.8808
Swaziland,SWZ,2011,0.8808
Swaziland,SWZ,2012,0.9909
Swaziland,SWZ,2013,0.8808
Swaziland,SWZ,2014,0.9542
Sweden,SWE,1950,4.1104
Sweden,SWE,1951,4.7343
Sweden,SWE,1952,4.8444
Sweden,SWE,1953,4.5508
Sweden,SWE,1954,4.771
Sweden,SWE,1955,5.3949
Sweden,SWE,1956,5.9454
Sweden,SWE,1957,5.2848
Sweden,SWE,1958,5.6885
Sweden,SWE,1959,5.7252
Sweden,SWE,1960,6.5693
Sweden,SWE,1961,6.4959
Sweden,SWE,1962,6.7895
Sweden,SWE,1963,7.2666
Sweden,SWE,1964,7.8905
Sweden,SWE,1965,8.1107
Sweden,SWE,1966,9.3218
Sweden,SWE,1967,8.7713
Sweden,SWE,1968,9.7989
Sweden,SWE,1969,10.8265
Sweden,SWE,1970,11.4871
Sweden,SWE,1971,10.4595
Sweden,SWE,1972,10.4595
Sweden,SWE,1973,10.7531
Sweden,SWE,1974,9.7989
Sweden,SWE,1975,9.8723
Sweden,SWE,1976,10.7531
Sweden,SWE,1977,10.4228
Sweden,SWE,1978,9.6154
Sweden,SWE,1979,10.2393
Sweden,SWE,1980,8.6245
Sweden,SWE,1981,8.3676
Sweden,SWE,1982,7.4868
Sweden,SWE,1983,7.0097
Sweden,SWE,1984,6.8996
Sweden,SWE,1985,7.4868
Sweden,SWE,1986,7.4134
Sweden,SWE,1987,7.1198
Sweden,SWE,1988,6.7895
Sweden,SWE,1989,6.5326
Sweden,SWE,1990,6.0922
Sweden,SWE,1991,5.9821
Sweden,SWE,1992,5.872
Sweden,SWE,1993,5.9454
Sweden,SWE,1994,6.239
Sweden,SWE,1995,6.239
Sweden,SWE,1996,6.3124
Sweden,SWE,1997,5.9087
Sweden,SWE,1998,5.9821
Sweden,SWE,1999,5.7619
Sweden,SWE,2000,5.5784
Sweden,SWE,2001,5.7619
Sweden,SWE,2002,6.4592
Sweden,SWE,2003,6.1289
Sweden,SWE,2004,6.0922
Sweden,SWE,2005,5.7252
Sweden,SWE,2006,5.4683
Sweden,SWE,2007,5.2481
Sweden,SWE,2008,5.3215
Sweden,SWE,2009,4.6242
Sweden,SWE,2010,5.5417
Sweden,SWE,2011,5.4683
Sweden,SWE,2012,4.9178
Sweden,SWE,2013,4.6609
Sweden,SWE,2014,4.4774
Switzerland,CHE,1950,2.1653
Switzerland,CHE,1951,2.6057
Switzerland,CHE,1952,2.3488
Switzerland,CHE,1953,2.1286
Switzerland,CHE,1954,2.569
Switzerland,CHE,1955,2.7158
Switzerland,CHE,1956,3.3764
Switzerland,CHE,1957,3.4498
Switzerland,CHE,1958,3.1562
Switzerland,CHE,1959,3.1562
Switzerland,CHE,1960,3.67
Switzerland,CHE,1961,3.7434
Switzerland,CHE,1962,4.3673
Switzerland,CHE,1963,5.138
Switzerland,CHE,1964,4.8811
Switzerland,CHE,1965,5.1747
Switzerland,CHE,1966,5.2848
Switzerland,CHE,1967,5.3949
Switzerland,CHE,1968,5.9087
Switzerland,CHE,1969,6.2023
Switzerland,CHE,1970,6.4959
Switzerland,CHE,1971,6.7161
Switzerland,CHE,1972,6.8262
Switzerland,CHE,1973,7.2666
Switzerland,CHE,1974,6.4959
Switzerland,CHE,1975,6.1289
Switzerland,CHE,1976,6.3124
Switzerland,CHE,1977,6.4225
Switzerland,CHE,1978,6.6427
Switzerland,CHE,1979,6.2757
Switzerland,CHE,1980,6.3858
Switzerland,CHE,1981,6.0922
Switzerland,CHE,1982,5.7252
Switzerland,CHE,1983,6.239
Switzerland,CHE,1984,6.0555
Switzerland,CHE,1985,6.1289
Switzerland,CHE,1986,6.4592
Switzerland,CHE,1987,6.1289
Switzerland,CHE,1988,6.1656
Switzerland,CHE,1989,5.9087
Switzerland,CHE,1990,6.3491
Switzerland,CHE,1991,6.2757
Switzerland,CHE,1992,6.239
Switzerland,CHE,1993,5.872
Switzerland,CHE,1994,5.872
Switzerland,CHE,1995,5.5417
Switzerland,CHE,1996,5.6151
Switzerland,CHE,1997,5.7986
Switzerland,CHE,1998,5.7986
Switzerland,CHE,1999,5.6518
Switzerland,CHE,2000,5.3949
Switzerland,CHE,2001,5.9087
Switzerland,CHE,2002,5.5784
Switzerland,CHE,2003,5.4683
Switzerland,CHE,2004,5.4316
Switzerland,CHE,2005,5.5417
Switzerland,CHE,2006,5.5417
Switzerland,CHE,2007,4.9912
Switzerland,CHE,2008,5.2481
Switzerland,CHE,2009,5.3582
Switzerland,CHE,2010,4.9545
Switzerland,CHE,2011,4.6609
Switzerland,CHE,2012,4.6976
Switzerland,CHE,2013,4.9545
Switzerland,CHE,2014,4.2939
Syria,SYR,1950,0.1101
Syria,SYR,1951,0.1101
Syria,SYR,1952,0.1468
Syria,SYR,1953,0.1468
Syria,SYR,1954,0.1468
Syria,SYR,1955,0.4404
Syria,SYR,1956,0.5138
Syria,SYR,1957,0.4771
Syria,SYR,1958,0.5138
Syria,SYR,1959,0.5138
Syria,SYR,1960,0.6973
Syria,SYR,1961,0.6606
Syria,SYR,1962,0.6606
Syria,SYR,1963,0.734
Syria,SYR,1964,0.8441
Syria,SYR,1965,0.6973
Syria,SYR,1966,0.8808
Syria,SYR,1967,0.8074
Syria,SYR,1968,0.9909
Syria,SYR,1969,1.1744
Syria,SYR,1970,1.0643
Syria,SYR,1971,1.3579
Syria,SYR,1972,1.1377
Syria,SYR,1973,1.1377
Syria,SYR,1974,1.3212
Syria,SYR,1975,1.468
Syria,SYR,1976,1.7616
Syria,SYR,1977,1.835
Syria,SYR,1978,1.835
Syria,SYR,1979,2.6057
Syria,SYR,1980,2.3488
Syria,SYR,1981,2.8993
Syria,SYR,1982,2.569
Syria,SYR,1983,2.8259
Syria,SYR,1984,3.2296
Syria,SYR,1985,2.7892
Syria,SYR,1986,2.8626
Syria,SYR,1987,3.2296
Syria,SYR,1988,3.1929
Syria,SYR,1989,2.8993
Syria,SYR,1990,3.0461
Syria,SYR,1991,3.3397
Syria,SYR,1992,3.303
Syria,SYR,1993,3.4131
Syria,SYR,1994,3.3764
Syria,SYR,1995,2.936
Syria,SYR,1996,2.936
Syria,SYR,1997,2.7525
Syria,SYR,1998,3.303
Syria,SYR,1999,3.3764
Syria,SYR,2000,3.1929
Syria,SYR,2001,2.9727
Syria,SYR,2002,2.3121
Syria,SYR,2003,3.1195
Syria,SYR,2004,2.8259
Syria,SYR,2005,2.7525
Syria,SYR,2006,2.8259
Syria,SYR,2007,3.4131
Syria,SYR,2008,3.3397
Syria,SYR,2009,3.0461
Syria,SYR,2010,2.9727
Syria,SYR,2011,2.7892
Syria,SYR,2012,2.2387
Syria,SYR,2013,1.8717
Syria,SYR,2014,1.6515
Taiwan,TWN,1950,0.5138
Taiwan,TWN,1951,0.6239
Taiwan,TWN,1952,0.8074
Taiwan,TWN,1953,0.7707
Taiwan,TWN,1954,0.7707
Taiwan,TWN,1955,0.8074
Taiwan,TWN,1956,0.8441
Taiwan,TWN,1957,0.8441
Taiwan,TWN,1958,0.9542
Taiwan,TWN,1959,1.0643
Taiwan,TWN,1960,1.1377
Taiwan,TWN,1961,1.1377
Taiwan,TWN,1962,1.2478
Taiwan,TWN,1963,1.2845
Taiwan,TWN,1964,1.3946
Taiwan,TWN,1965,1.4313
Taiwan,TWN,1966,1.5414
Taiwan,TWN,1967,1.6882
Taiwan,TWN,1968,1.7616
